Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThirdSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotBathrooms,HouseAge,Remodeled,IsNew,NeighRich,Haspool,Has2ndfloor,Hasgarage,Hasbsmt,Hasfireplace,TotalSqFeet,TotalPorchSF
1831,70,RM,68.0,9928,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,3,BrkTil,2,3,1,1,0.0,1,0.0,672.0,672.0,GasA,70,Y,SBrkr,1272,672,0,1944,0.0,0.0,2,0,3,1,2,8,5,0,0,Detchd,1915.0,1,1.0,216.0,3,3,70,24,28,0,0,0,0,0,None,Shed,400,6,2009,WD,Normal,,2.0,94,1,0,1,0,1,1,1,0,2616.0,28
1832,90,RM,50.0,3000,Pave,Grvl,0,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,0,0.0,2,2,BrkTil,2,2,1,1,0.0,1,0.0,1040.0,1040.0,GasA,90,N,SBrkr,1088,1040,0,2128,0.0,0.0,2,0,4,2,2,11,1,0,0,NoGarage,1922.0,0,0.0,0.0,0,0,90,0,56,0,0,0,0,0,None,None,0,9,2009,WD,Abnorml,,2.0,87,1,0,1,0,1,0,1,0,3168.0,56
1833,70,RM,57.0,6876,Pave,None,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,0,0.0,2,2,CBlock,2,2,1,4,522.0,1,0.0,198.0,720.0,GasA,70,Y,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,2,8,7,0,0,Attchd,1927.0,1,1.0,316.0,3,3,70,0,0,213,0,0,0,0,MnPrv,None,0,8,2009,WD,Normal,,3.0,82,1,0,0,0,1,1,1,0,2650.0,213
1834,70,RM,60.0,5775,Pave,None,2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,6,7,1915,2002,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,483.0,483.0,GasA,70,Y,SBrkr,741,686,0,1427,0.0,0.0,1,0,3,1,3,7,7,0,0,Attchd,1915.0,1,1.0,379.0,3,3,70,0,24,112,0,0,0,0,None,None,0,2,2009,WD,Normal,,1.0,94,1,0,1,0,1,1,1,0,1910.0,136
1835,190,RM,41.0,5852,Pave,None,3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,5,1902,2000,Gable,CompShg,MetalSd,MetalSd,2,188.0,2,1,BrkTil,2,2,1,3,169.0,1,0.0,851.0,1020.0,GasA,190,N,FuseF,978,886,0,1864,0.0,0.0,2,1,6,1,2,9,7,0,0,NoGarage,1902.0,0,0.0,0.0,0,0,190,0,188,102,0,0,0,0,None,None,0,5,2009,WD,Normal,,2.5,107,1,0,1,0,1,0,1,0,2884.0,290
1836,50,RM,60.0,5160,Pave,None,0,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,1,BrkTil,2,3,1,1,0.0,1,0.0,1204.0,1204.0,GasA,50,Y,FuseA,1204,462,0,1666,0.0,0.0,1,0,3,1,2,4,7,0,0,Detchd,1927.0,1,1.0,384.0,2,3,50,0,0,148,0,0,0,0,None,None,0,8,2009,WD,Normal,,1.0,82,1,0,0,0,1,1,1,0,2870.0,148
1837,85,RM,86.0,5160,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,4,6,1923,1950,Hip,CompShg,MetalSd,MetalSd,0,0.0,2,3,PConc,3,2,3,4,749.0,3,63.0,46.0,858.0,GasA,85,Y,SBrkr,892,0,0,892,1.0,0.0,1,0,1,1,3,5,5,0,0,NoGarage,1923.0,0,0.0,0.0,0,0,85,0,0,105,0,160,0,0,None,None,0,7,2009,COD,Abnorml,,2.0,86,1,0,0,0,0,0,1,0,1750.0,265
1838,190,RM,60.0,10320,Pave,Grvl,0,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,3,CBlock,2,3,1,3,276.0,5,262.0,160.0,698.0,GasA,190,Y,FuseF,754,649,0,1403,1.0,0.0,1,1,3,1,2,7,7,0,0,Detchd,1915.0,1,1.0,308.0,3,3,190,0,0,288,0,0,0,0,None,None,0,2,2009,WD,Normal,,2.5,94,1,0,0,0,1,1,1,0,2101.0,288
1839,20,RL,50.0,4280,Pave,None,1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,9,1946,2001,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,3,CBlock,1,3,1,1,0.0,1,0.0,560.0,560.0,GasA,20,Y,FuseA,704,0,0,704,0.0,1.0,1,0,2,1,1,4,7,0,0,CarPort,1946.0,1,1.0,220.0,3,3,20,0,0,24,0,0,0,0,None,None,0,9,2009,WD,Normal,,1.5,63,1,0,1,0,0,1,1,0,1264.0,24
1840,90,RL,60.0,10800,Pave,None,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,0,0.0,2,3,CBlock,3,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,90,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,2,5,7,0,0,NoGarage,1987.0,0,0.0,0.0,0,0,90,120,0,0,0,0,0,0,None,None,0,3,2009,WD,Alloca,,6.0,22,1,0,1,0,0,0,1,0,2400.0,0
1841,90,RL,65.0,10547,Pave,None,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,0,0.0,2,2,PConc,3,4,4,6,1152.0,1,0.0,0.0,1152.0,GasA,90,Y,SBrkr,1152,0,0,1152,2.0,0.0,2,0,2,2,2,6,7,0,0,Detchd,1960.0,1,1.0,252.0,3,2,90,0,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,,4.0,31,0,0,1,0,0,1,1,0,2304.0,0
1842,50,RL,60.0,9780,Pave,None,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1934,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,PConc,2,3,1,1,0.0,1,0.0,585.0,585.0,GasA,50,N,FuseA,687,425,0,1112,1.0,0.0,2,0,4,1,2,6,7,0,0,Detchd,1934.0,1,1.0,226.0,1,1,50,0,0,0,0,0,0,0,None,None,0,3,2009,WD,Normal,,3.0,75,1,0,1,0,1,1,1,0,1697.0,0
1843,20,RL,75.0,11625,Pave,None,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,1,172.0,2,2,CBlock,2,3,1,4,527.0,1,0.0,525.0,1052.0,GasA,20,Y,SBrkr,1052,0,0,1052,0.0,0.0,1,1,3,1,2,6,7,1,1,Attchd,1984.0,3,1.0,668.0,3,3,20,0,215,0,0,0,0,0,None,None,0,4,2009,WD,Abnorml,,1.5,42,0,0,1,0,0,1,1,1,2104.0,215
1844,85,RL,72.0,8014,Pave,None,1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,1,23.0,2,2,CBlock,3,3,4,6,456.0,1,0.0,0.0,456.0,GasA,85,Y,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,2,5,7,1,2,Basment,1978.0,3,2.0,504.0,3,3,85,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,,1.5,31,0,0,1,0,0,1,1,1,1490.0,0
1845,80,RL,88.0,15400,Pave,None,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,0,0.0,2,2,CBlock,2,4,1,1,0.0,1,0.0,552.0,552.0,GasA,80,Y,SBrkr,904,611,259,1774,0.0,0.0,2,0,4,1,2,8,7,1,3,Attchd,1961.0,1,1.0,384.0,3,3,80,290,40,0,0,0,0,0,None,None,0,7,2009,WD,Normal,,2.0,48,0,0,1,0,1,1,1,1,2326.0,40
1846,80,RL,88.0,15312,Pave,None,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,1,54.0,2,2,CBlock,2,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,80,Y,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,2,6,7,1,3,Attchd,1960.0,2,2.0,480.0,3,3,80,0,0,0,0,140,0,0,MnPrv,None,0,3,2009,COD,Normal,,1.5,49,0,0,1,0,0,1,1,1,2276.0,140
1847,80,RL,80.5,15584,Pave,None,0,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,1,366.0,2,2,CBlock,2,3,2,1,0.0,1,0.0,825.0,825.0,GasA,80,Y,SBrkr,2071,0,0,2071,0.0,1.0,1,1,4,1,2,9,7,1,3,Attchd,1956.0,1,1.0,336.0,3,3,80,131,28,0,0,0,0,0,None,None,0,10,2009,WD,Normal,,2.0,53,0,0,1,0,0,1,1,1,2896.0,28
1848,20,RL,72.0,9000,Pave,None,0,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,20,N,SBrkr,660,0,0,660,0.0,0.0,1,0,2,1,1,5,5,0,0,NoGarage,1947.0,0,0.0,0.0,0,0,20,0,0,100,0,0,0,0,None,None,0,6,2009,WD,Normal,,1.0,62,1,0,1,0,0,0,0,0,660.0,100
1849,20,RL,65.0,15635,Pave,None,1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,20,Y,SBrkr,1383,0,0,1383,0.0,0.0,1,0,2,1,2,6,4,0,0,Attchd,1980.0,1,2.0,498.0,2,3,20,0,0,90,0,110,0,0,None,None,0,10,2009,WD,Normal,,1.0,55,0,0,1,0,0,1,0,0,1383.0,200
1850,20,RL,68.0,9571,Pave,None,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,2,3,1,3,257.0,1,0.0,816.0,1073.0,GasA,20,Y,FuseA,1073,0,0,1073,1.0,0.0,1,0,2,1,2,5,7,0,0,Attchd,1956.0,1,1.0,340.0,3,3,20,0,0,0,0,0,0,0,GdPrv,None,0,2,2009,WD,Normal,,2.0,53,0,0,1,0,0,1,1,0,2146.0,0
1851,60,RL,50.0,9350,Pave,None,0,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1946,1950,Hip,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,2,3,1,4,342.0,1,0.0,405.0,747.0,GasA,60,Y,SBrkr,892,747,0,1639,0.0,0.0,1,1,3,1,3,6,7,1,4,Detchd,1946.0,1,1.0,240.0,3,3,60,0,50,0,0,0,0,0,None,None,0,7,2009,WD,Normal,,1.5,63,1,0,1,0,1,1,1,1,2386.0,50
1852,20,RL,62.0,7440,Pave,None,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,CBlock,3,3,1,4,173.0,1,0.0,916.0,1089.0,GasW,20,Y,SBrkr,1089,0,0,1089,1.0,0.0,1,0,3,1,2,5,7,1,4,Detchd,1954.0,2,1.0,252.0,3,3,20,328,0,0,0,0,0,0,MnPrv,None,0,9,2009,WD,Normal,,2.0,55,0,0,1,0,0,1,1,1,2178.0,0
1853,120,RL,42.0,4235,Pave,None,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,1,149.0,3,2,CBlock,3,3,2,6,552.0,5,393.0,104.0,1049.0,GasA,120,Y,SBrkr,1049,0,0,1049,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,1984.0,3,1.0,266.0,3,3,120,0,105,0,0,0,0,0,None,None,0,2,2009,WD,Normal,,3.0,25,0,0,1,0,0,1,1,0,2098.0,105
1854,80,RL,74.0,10778,Pave,None,1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,0,0.0,3,2,PConc,3,3,1,6,460.0,5,286.0,308.0,1054.0,GasA,80,Y,SBrkr,1061,0,0,1061,1.0,0.0,1,1,1,1,3,4,7,0,0,Attchd,1990.0,1,2.0,462.0,3,3,80,114,36,0,0,0,0,0,None,None,0,7,2009,WD,Normal,,2.5,19,1,0,1,0,0,1,1,0,2115.0,36
1855,80,RL,66.0,19255,Pave,None,1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,1,100.0,3,2,CBlock,3,3,3,3,70.0,6,450.0,0.0,520.0,GasA,80,Y,SBrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,3,5,5,1,1,Attchd,1983.0,1,2.0,576.0,3,3,80,0,0,0,0,0,0,0,None,Shed,600,9,2009,WD,Normal,,1.5,26,0,0,1,0,0,1,1,1,1858.0,0
1856,60,RL,85.0,10560,Pave,None,0,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,3,PConc,3,4,1,6,474.0,1,0.0,605.0,1079.0,GasA,60,Y,SBrkr,1079,800,0,1879,1.0,0.0,2,1,3,1,3,8,7,1,3,Attchd,1993.0,2,2.0,473.0,3,3,60,400,100,144,0,0,0,0,MnPrv,None,0,8,2009,WD,Normal,,3.5,16,1,0,1,0,1,1,1,1,2958.0,244
1857,70,RL,120.0,26400,Pave,None,0,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,7,1880,2007,Gable,CompShg,HdBoard,HdBoard,0,0.0,3,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,70,Y,SBrkr,1288,728,0,2016,0.0,0.0,1,0,4,1,2,7,4,1,3,Attchd,1900.0,1,2.0,576.0,3,3,70,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,,1.0,129,1,0,1,0,1,1,0,1,2016.0,0
1858,90,RL,64.0,7018,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,90,Y,SBrkr,1114,1114,0,2228,0.0,0.0,2,0,6,2,2,8,7,0,0,Detchd,1979.0,1,2.0,720.0,3,3,90,73,0,0,0,0,0,0,None,None,0,6,2009,WD,Alloca,,2.0,30,0,0,1,0,1,1,0,0,2228.0,0
1859,90,RL,64.0,7018,Pave,None,0,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,90,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,90,0,0,0,0,0,0,0,GdPrv,None,0,6,2009,WD,Alloca,,2.0,30,0,0,1,0,0,1,0,0,1535.0,0
1860,90,RL,64.0,7040,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,1,216.0,2,2,CBlock,3,3,3,6,1094.0,1,0.0,0.0,1094.0,GasA,90,Y,SBrkr,1229,0,0,1229,2.0,0.0,0,2,2,2,3,6,7,2,3,Detchd,1979.0,1,2.0,672.0,3,3,90,120,0,0,0,0,0,0,None,None,0,6,2009,WD,Alloca,,3.0,30,0,0,1,0,0,1,1,1,2323.0,0
1861,90,RL,64.0,7007,Pave,None,0,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,0,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,90,Y,SBrkr,1513,0,0,1513,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1979.0,1,2.0,400.0,3,3,90,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Alloca,,2.0,30,0,0,1,0,0,1,0,0,1513.0,0
1862,90,RL,67.0,11855,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,1,23.0,2,2,PConc,4,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,90,Y,SBrkr,1168,1619,0,2787,2.0,0.0,4,2,6,2,2,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,90,312,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,,7.0,9,0,0,1,0,1,1,1,1,3955.0,0
1863,90,RL,67.0,7939,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,1,23.0,2,2,PConc,4,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,90,Y,SBrkr,1168,1619,0,2787,2.0,0.0,4,2,6,2,2,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,90,312,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,,7.0,9,0,0,1,0,1,1,1,1,3955.0,0
1864,90,RL,67.0,7976,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,1,23.0,2,2,PConc,4,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,90,Y,SBrkr,1168,1619,0,2787,2.0,0.0,4,2,6,2,2,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,90,312,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,,7.0,9,0,0,1,0,1,1,1,1,3955.0,0
1865,20,RL,84.0,10933,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,2,242.0,4,2,PConc,4,3,4,6,1021.0,1,0.0,534.0,1555.0,GasA,20,Y,SBrkr,1680,0,0,1680,1.0,0.0,1,1,1,1,4,8,7,1,4,Attchd,2009.0,3,3.0,1138.0,3,3,20,185,24,0,0,0,0,0,None,None,0,7,2009,New,Partial,,2.5,0,0,1,1,0,0,1,1,1,3235.0,24
1866,20,RL,65.0,10816,Pave,None,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,2,364.0,4,2,PConc,4,3,4,6,1104.0,1,0.0,616.0,1720.0,GasA,20,Y,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2008.0,2,3.0,846.0,3,3,20,208,104,0,0,0,0,0,None,None,0,11,2009,WD,Normal,,3.0,1,0,0,1,0,0,1,1,1,3440.0,104
1867,20,RL,71.0,9178,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,3,1,0.0,1,0.0,1468.0,1468.0,GasA,20,Y,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,3,6,7,1,4,Attchd,2008.0,2,3.0,904.0,3,3,20,192,142,0,0,0,0,0,None,None,0,6,2009,WD,Normal,,2.0,1,0,0,1,0,0,1,1,1,2936.0,142
1868,20,RL,77.0,11422,Pave,None,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,2,352.0,3,2,PConc,4,3,3,6,1359.0,1,0.0,479.0,1838.0,GasA,20,Y,SBrkr,1838,0,0,1838,1.0,0.0,2,0,3,1,3,7,7,2,4,Attchd,2007.0,2,2.0,524.0,3,3,20,154,222,0,0,0,0,0,None,None,0,4,2009,WD,Normal,,3.0,2,1,0,1,0,0,1,1,1,3676.0,222
1869,20,RL,64.0,6762,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,3,6,902.0,1,0.0,380.0,1282.0,GasA,20,Y,SBrkr,1290,0,0,1290,1.0,0.0,2,0,2,1,3,6,7,1,4,Attchd,2007.0,2,2.0,662.0,3,3,20,168,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,,3.0,2,0,0,1,0,0,1,1,1,2572.0,0
1870,20,RL,95.0,10324,Pave,None,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,1,140.0,3,2,PConc,3,3,3,6,872.0,1,0.0,382.0,1254.0,GasA,20,Y,SBrkr,1254,0,0,1254,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,2008.0,2,3.0,810.0,3,3,20,168,92,0,0,0,0,0,None,None,0,3,2009,WD,Normal,,3.0,1,0,0,1,0,0,1,1,0,2508.0,92
1871,20,RL,78.0,11645,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2,76.0,3,2,PConc,4,3,4,6,24.0,1,0.0,1474.0,1498.0,GasA,20,Y,SBrkr,1498,0,0,1498,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,2005.0,3,3.0,844.0,3,3,20,144,98,0,0,0,0,0,None,None,0,3,2009,WD,Normal,,2.0,4,1,0,1,0,0,1,1,1,2996.0,98
1872,60,RL,79.0,11646,Pave,None,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,3,1,0.0,1,0.0,704.0,704.0,GasA,60,Y,SBrkr,704,718,0,1422,0.0,0.0,2,1,3,1,3,7,7,1,4,Attchd,2005.0,3,2.0,440.0,3,3,60,36,28,0,0,0,0,0,None,None,0,7,2009,WD,Normal,,2.5,4,1,0,1,0,1,1,1,1,2126.0,28
1873,60,RL,80.5,16698,Pave,None,1,HLS,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,3,6,800.0,1,0.0,649.0,1449.0,GasA,60,Y,SBrkr,944,815,0,1759,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1992.0,1,2.0,525.0,3,3,60,150,193,0,0,0,0,0,None,None,0,6,2009,WD,Normal,,3.5,17,1,0,1,0,1,1,1,1,3208.0,193
1874,20,RL,65.0,9757,Pave,None,0,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,3,PConc,2,3,1,5,755.0,1,0.0,235.0,990.0,GasA,20,Y,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,2,5,7,0,0,Attchd,1995.0,2,1.0,440.0,3,3,20,66,0,0,0,92,0,0,None,None,0,10,2009,WD,Normal,,2.0,15,0,0,1,0,0,1,1,0,1980.0,92
1875,20,RL,65.0,14753,Pave,None,2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,PConc,3,3,2,6,950.0,1,0.0,513.0,1463.0,GasA,20,Y,SBrkr,1463,0,0,1463,1.0,0.0,2,0,3,1,2,5,7,0,0,Attchd,1998.0,3,2.0,539.0,3,3,20,0,81,0,0,0,0,0,GdPrv,None,0,12,2009,WD,Normal,,3.0,11,0,0,1,0,0,1,1,0,2926.0,81
1876,60,RL,70.0,8750,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,1,120.0,2,2,PConc,3,3,1,6,606.0,1,0.0,322.0,928.0,GasA,60,Y,SBrkr,928,844,0,1772,1.0,0.0,2,1,3,1,2,7,7,1,3,Attchd,1998.0,2,2.0,492.0,3,3,60,150,96,0,0,0,0,0,None,None,0,4,2009,WD,Normal,,3.5,11,0,0,1,0,1,1,1,1,2700.0,96
1877,20,RL,65.0,10739,Pave,None,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,1,68.0,3,2,PConc,3,3,1,6,1259.0,1,0.0,172.0,1431.0,GasA,20,Y,SBrkr,1444,0,0,1444,1.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2002.0,2,2.0,577.0,3,3,20,144,40,0,0,0,0,0,None,None,0,4,2009,WD,Normal,,3.0,7,1,0,1,0,0,1,1,0,2875.0,40
1878,20,RL,75.0,11166,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,1,180.0,3,2,PConc,3,3,2,6,24.0,1,0.0,1468.0,1492.0,GasA,20,Y,SBrkr,1492,0,0,1492,0.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,2001.0,2,2.0,608.0,3,3,20,0,114,0,0,168,0,0,None,None,0,7,2009,WD,Family,,2.0,8,0,0,1,0,0,1,1,1,2984.0,282
